longitude,latitude,median_income
-117.21,33.19,4.8152
-117.19,33.18,4.1128
-117.21,33.16,2.6487
-117.2,33.16,2.3159
-117.2,33.15,3.0139
-117.2,33.14,3.8147
-117.22,33.14,5.0123
-117.21,33.14,2.8586
-117.21,33.13,2.2278
-117.17,33.18,3.0221
-117.18,33.16,3.1793
-117.15,33.16,3.5839
-117.14,33.16,5.6874
-117.13,33.15,3.4833
-117.14,33.15,5.5696
-117.14,33.15,5.0346
-117.15,33.14,2.3062
-117.13,33.15,3.1776
-117.13,33.14,4.8526
-117.13,33.14,4.1053
-117.12,33.14,4.1641
-117.12,33.14,3.8967
-117.13,33.14,4.0495
-117.19,33.14,2.3267
-117.18,33.15,2.32
-117.21,33.13,3.775
-117.2,33.12,5.1194
-117.21,33.12,4.3672
-117.18,33.11,5.1814
-117.25,33.12,5.311
-117.24,33.11,6.0336
-117.23,33.1,7.745
-117.25,33.1,3.9464
-117.26,33.09,7.0423
-117.26,33.09,4.1667
-117.23,33.09,6.3373
-117.25,33.08,7.5402
-117.25,33.08,6.617
-117.26,33.08,5.3905
-117.09,33.13,3.0426
-117.08,33.14,4.3846
-117.08,33.14,4.2357
-117.07,33.14,4.7426
-117.07,33.15,5.1842
-117.06,33.15,4.7941
-117.11,33.19,5.0461
-117.03,33.18,5.1771
-117.06,33.17,4.4477
-117.1,33.17,5.4819
-117.08,33.16,4.8554
-117.07,33.15,3.2024
-117.08,33.14,3.5462
-117.09,33.15,3.4764
-117.07,33.13,2.6152
-117.07,33.13,2.1786
-117.06,33.14,3.8185
-117.05,33.13,2.3762
-117.04,33.15,2.8247
-117.05,33.14,2.25
-117.06,33.13,2.8015
-117.08,33.13,2.1437
-117.08,33.12,0.7054
-117.11,33.15,4.7019
-117.1,33.15,3.1467
-117.12,33.15,4.4655
-117.14,33.18,3.7109
-117.1,33.14,2.3171
-117.11,33.14,3.4455
-117.14,33.12,4.9005
-117.13,33.13,2.082
-117.11,33.12,3.875
-117.1,33.12,0.813
-117.11,33.11,2.2875
-117.14,33.07,4.3513
-117.12,33.07,3.6389
-117.1,33.07,8.6803
-117.07,33.07,8.5957
-117.1,33.09,4.4375
-117.08,33.08,4.9844
-117.09,33.1,3.8292
-117.08,33.09,4.7566
-117.09,33.12,2.5284
-117.08,33.11,2.5331
-117.08,33.11,2.2
-117.09,33.11,3.1429
-117.08,33.12,1.8363
-117.07,33.11,3.0915
-117.08,33.11,2.2146
-117.08,33.12,1.875
-117.07,33.12,3.1458
-117.07,33.12,2.7216
-117.07,33.12,2.4122
-117.07,33.11,3.0054
-117.06,33.09,4.0484
-117.03,33.13,4.7022
-116.97,33.13,6.7957
-117.05,33.13,4.2813
-117.05,33.11,5.4786
-117.05,33.13,5.2323
-117.05,33.1,6.1868
-117.03,33.12,5.4663
-117.04,33.09,6.1834
-116.93,33.06,4.8836
-116.89,32.99,5.0278
-116.95,32.96,4.5
-116.84,33.08,4.0408
-116.77,33.08,5.5842
-116.78,33,5.5102
-116.84,33.01,5.4155
-116.88,33.05,2.8827
-116.88,33.02,5.2596
-116.9,33.03,3.475
-116.86,33.05,3.6348
-116.86,33.02,4.6518
-116.84,33.02,5.6674
-116.74,33.33,2.4744
-116.68,33.16,2.1797
-116.6,33.06,2.7813
-116.58,33.09,3.0089
-116.56,33.05,4.125
-116.61,33.04,3.875
-116.66,33.09,1.5909
-116.67,32.97,5.359
-116.52,32.9,4.57
-116.34,33.36,3.3214
-116.32,33.28,3.3625
-116.26,33.07,1.9875
-116.28,32.84,2.5179
-116.37,33.19,2.5795
-116.58,32.69,2.919
-116.45,32.65,2.1949
-116.35,32.74,1.7137
-116.2,32.64,1.4648
-116.75,32.85,4.2321
-116.79,32.84,3.5769
-116.76,32.84,3.1196
-116.77,32.82,2.875
-116.75,32.82,6.6361
-116.8,32.8,6.1481
-116.62,32.86,4.0159
-116.66,32.79,6.2152
-116.87,32.75,5.5164
-116.91,32.73,6.4745
-116.87,32.72,5.7652
-116.89,32.67,6.2578
-116.76,32.74,4.7367
-116.79,32.61,3.5227
-122.41,37.81,3.6728
-122.41,37.81,1.8981
-122.42,37.81,4.3472
-122.42,37.8,8.0755
-122.42,37.8,4.9211
-122.42,37.8,3.2356
-122.42,37.8,4.4712
-122.41,37.8,3.1477
-122.41,37.8,4.1607
-122.41,37.8,5.4378
-122.41,37.8,2.5875
-122.41,37.8,3.6065
-122.41,37.8,6.3245
-122.4,37.8,4.775
-122.4,37.8,4.2015
-122.4,37.81,7.7852
-122.41,37.8,2.8229
-122.4,37.8,1.9063
-122.41,37.8,2.75
-122.41,37.8,3.3839
-122.41,37.8,1.8295
-122.41,37.8,0.8836
-122.41,37.8,5.866
-122.41,37.8,3.5746
-122.41,37.79,2.9871
-122.42,37.8,4.3472
-122.42,37.8,4.2458
-122.42,37.8,2.0987
-122.42,37.8,3.3643
-122.42,37.8,2.5603
-122.42,37.79,2.565
-122.42,37.79,2.1343
-122.42,37.79,2.5013
-122.41,37.79,3.0296
-122.41,37.79,3.3681
-122.41,37.79,3.5066
-122.41,37.8,1.9145
-122.41,37.79,1.3668
-122.41,37.8,0.9
-122.39,37.8,4.5581
-122.4,37.79,1.4552
-122.41,37.79,1.5156
-122.41,37.79,3.2059
-122.41,37.79,2.5166
-122.42,37.79,1.8068
-122.41,37.79,1.724
-122.42,37.78,2.3304
-122.42,37.78,0.8543
-122.43,37.81,3.7679
-122.44,37.8,3.4801
-122.44,37.8,4.2857
-122.43,37.81,4.6781
-122.45,37.81,3.9028
-122.44,37.8,5.0376
-122.44,37.8,4.5523
-122.44,37.8,3.2447
-122.44,37.8,2.7717
-122.44,37.8,4.625
-122.44,37.8,7.9761
-122.44,37.8,5.2539
-122.44,37.8,3.9856
-122.43,37.8,4.1047
-122.43,37.8,4.199
-122.43,37.8,3.3715
-122.43,37.8,3.6893
-122.43,37.8,3.2235
-122.43,37.8,4.0417
-122.42,37.8,4.038
-122.43,37.8,5.0365
-122.43,37.8,5.7934
-122.43,37.8,4.5399
-122.42,37.8,4.5913
-122.42,37.79,4.0156
-122.43,37.79,3.8068
-122.43,37.79,7.2623
-122.43,37.79,5.8543
-122.44,37.79,5.3124
-122.44,37.79,10.8783
-122.44,37.79,8.0755
-122.44,37.79,15.0001
-122.45,37.79,10.0914
-122.45,37.79,5.5634
-122.45,37.79,1.4804
-122.45,37.79,10.7097
-122.46,37.79,14.2959
-122.46,37.79,5.2909
-122.44,37.79,3.975
-122.44,37.79,4.4375
-122.44,37.79,6.4209
-122.43,37.79,4.3986
-122.43,37.79,4.2042
-122.42,37.79,2.6607
-122.42,37.79,3.4423
-122.43,37.79,2.7165
-122.43,37.79,3.4375
-122.43,37.79,5.0049
-122.44,37.79,4.4464
-122.44,37.79,4.0882
-122.44,37.79,3.6812
-122.44,37.78,2.8569
-122.45,37.78,3.1576
-122.45,37.79,3.7188
-122.45,37.78,5.0156
-122.43,37.79,2.6782
-122.43,37.78,1.3062
-122.44,37.78,1.4866
-122.45,37.78,3.7159
-122.45,37.78,4
-122.46,37.78,5.2806
-122.44,37.78,3.6875
-122.44,37.78,2.8654
-122.44,37.78,3.875
-122.45,37.78,4.1319
-122.45,37.78,3.2011
-122.45,37.78,3.6667
-122.44,37.78,2.151
-122.43,37.78,2.9792
-122.44,37.78,3.3882
-122.44,37.78,2.943
-122.44,37.78,2.4196
-122.44,37.78,3.1607
-122.43,37.78,2.6392
-122.43,37.78,3.6437
-122.42,37.78,3.1462
-122.42,37.78,1.8438
-122.43,37.78,1.077
-122.43,37.78,0.9355
-122.42,37.78,2.4414
-122.42,37.78,2.1516
-122.43,37.78,1.3844
-122.43,37.78,2.105
-122.43,37.78,2.8202
-122.43,37.77,2.9567
-122.44,37.78,2.5721
-122.44,37.77,2.0161
-122.45,37.77,3.3679
-122.45,37.77,3.3068
-122.45,37.77,3.0906
-122.44,37.77,3.6186
-122.45,37.77,4.1417
-122.45,37.77,3.0409
-122.45,37.77,3.35
-122.43,37.77,3.3702
-122.43,37.77,4.445
-122.44,37.77,3.2239
-122.44,37.77,3.0766
-122.42,37.77,2.5186
-122.42,37.77,2.879
-122.43,37.77,2.6914
-122.43,37.77,2.3977
-122.43,37.77,2.3887
-122.43,37.77,3.2981
-122.43,37.77,2.7587
-122.43,37.77,3.6894
-122.44,37.77,5.1788
-122.44,37.77,4.4085
-122.44,37.76,6.8939
-122.44,37.77,4.4875
-122.44,37.77,4.3667
-122.45,37.76,4.6912
-122.45,37.76,4.6477
-122.45,37.77,3.575
-122.45,37.77,4.5052
-122.41,37.78,1.1185
-122.41,37.78,1.4554
-122.41,37.78,3.8625
-122.41,37.77,3.2292
-122.41,37.77,2.6083
-122.4,37.78,2.5742
-122.41,37.77,3.4671
-122.41,37.78,1.8519
-122.39,37.78,4.7105
-122.39,37.78,3.6037
-122.39,37.79,4.6563
-122.37,37.81,2.7909
-122.4,37.78,1.6125
-122.4,37.77,4.3958
-122.42,37.77,2.0548
-122.42,37.77,1.375
-122.42,37.76,1.3365
-122.42,37.77,2.7794
-122.42,37.77,2.5755
-122.42,37.76,2.5403
-122.43,37.77,3.6031
-122.43,37.76,3.8261
-122.43,37.76,2.8458
-122.44,37.76,4.2222
-122.44,37.76,4.6053
-122.44,37.75,4.3232
-122.44,37.76,4.05
-122.44,37.76,5.2519
-122.45,37.76,5.6235
-122.44,37.76,3.3702
-122.44,37.76,3.9079
-122.44,37.76,5.0731
-122.43,37.76,3.5655
-122.43,37.76,4.75
-122.43,37.76,4.2569
-122.43,37.76,3.3565
-122.42,37.76,3.3937
-122.42,37.76,3.5052
-122.42,37.76,2.6803
-122.42,37.76,2.0329
-122.42,37.76,2.5701
-122.42,37.76,1.65
-122.42,37.76,1.3824
-122.42,37.75,2.1289
-122.42,37.75,3.3816
-122.42,37.75,2.1971
-122.42,37.75,2.2328
-122.42,37.75,2.7173
-122.42,37.75,3.5536
-122.42,37.75,2.9052
-122.42,37.75,3
-122.43,37.75,3.575
-122.43,37.75,4.0625
-122.43,37.75,4.0568
-122.43,37.76,4.4318
-122.43,37.75,4.7946
-122.44,37.75,4
-122.44,37.75,4.2708
-122.43,37.75,3.7545
-122.44,37.75,4.2667
-122.44,37.75,5.0505
-122.43,37.75,3.5114
-122.43,37.75,4.875
-122.43,37.75,3.95
-122.42,37.75,3.2632
-122.42,37.74,4.6547
-122.42,37.74,3.0833
-122.43,37.74,5.0196
-122.43,37.75,3.775
-122.43,37.75,5.0519
-122.44,37.75,4.5469
-122.44,37.74,4.2672
-122.44,37.74,4.8382
-122.44,37.74,4.5375
-122.43,37.74,4.7437
-122.43,37.74,3.8846
-122.43,37.74,5.3292
-122.43,37.73,5.0602
-122.43,37.73,5.0782
-122.38,37.76,1.4886
-122.39,37.76,4.0042
-122.39,37.76,3.675
-122.39,37.76,3.9722
-122.39,37.76,4.5057
-122.39,37.76,3.7051
-122.4,37.75,2.8679
-122.4,37.76,4.119
-122.4,37.76,4.4375
-122.4,37.76,4.4074
-122.41,37.76,1.9944
-122.4,37.76,2.9312
-122.41,37.76,2.8135
-122.41,37.76,3.4028
-122.41,37.76,3.0865
-122.41,37.76,2.6667
-122.41,37.76,3.0774
-122.41,37.76,3.2964
-122.4,37.75,2.0577
-122.41,37.75,2.4531
-122.41,37.75,3.4063
-122.41,37.75,4.2891
-122.41,37.75,2.5809
-122.41,37.75,2.0325
-122.41,37.75,2.3903
-122.41,37.75,2.6538
-122.39,37.74,2.5694
-122.39,37.73,4.3393
-122.4,37.73,3.4472
-122.4,37.74,2.59
-122.38,37.73,1.4282
-122.38,37.73,1.4133
-122.39,37.74,2.1767
-122.38,37.73,2.625
-122.38,37.73,2.2167
-122.38,37.73,2.1667
-122.39,37.73,2.2222
-122.39,37.73,2.9063
-122.39,37.73,2.8603
-122.4,37.73,2.6364
-122.39,37.72,1.1125
-122.39,37.72,3.6607
-122.39,37.72,2.1484
-122.41,37.75,3.7813
-122.41,37.74,4.1417
-122.41,37.74,4.7031
-122.41,37.75,3.4073
-122.41,37.75,3.5912
-122.41,37.74,3.6687
-122.41,37.74,1.9464
-122.41,37.74,5.5563
-122.42,37.74,4.2212
-122.42,37.74,4.0391
-122.42,37.74,3.8864
-122.42,37.74,2.9911
-122.42,37.75,3.3555
-122.41,37.74,4.1552
-122.41,37.74,3.2813
-122.41,37.74,3.6429
-122.42,37.73,2.888
-122.42,37.74,3.4583
-122.42,37.74,2.3087
-122.42,37.74,4.3125
-122.42,37.73,3.3333
-122.43,37.73,4.6786
-122.43,37.73,4
-122.43,37.73,3.6694
-122.43,37.72,3.6719
-122.44,37.72,4.3125
-122.44,37.73,4.3898
-122.44,37.73,5.0224
-122.42,37.73,4.0132
-122.42,37.73,4.625
-122.42,37.73,4.5769
-122.43,37.73,4.1071
-122.41,37.73,3.4231
-122.4,37.73,3.4769
-122.4,37.73,2.3625
-122.41,37.73,3.7835
-122.41,37.73,4.0642
-122.42,37.73,4.0781
-122.4,37.72,4.2672
-122.4,37.72,2.1187
-122.41,37.73,3.8643
-122.41,37.72,4.8214
-122.41,37.72,4.0583
-122.42,37.72,4.0071
-122.43,37.72,3.6667
-122.43,37.72,3.6885
-122.43,37.72,3.7105
-122.44,37.72,3.8274
-122.43,37.72,3.0107
-122.43,37.73,3.8934
-122.43,37.73,3.1786
-122.44,37.72,3.4605
-122.44,37.72,3.9565
-122.45,37.72,4.3036
-122.44,37.72,3.7143
-122.45,37.71,4.3846
-122.45,37.71,3.8583
-122.45,37.71,3.9167
-122.46,37.71,4.0547
-122.46,37.71,4
-122.43,37.71,4.5
-122.43,37.71,4.0234
-122.43,37.71,3.1908
-122.44,37.72,3.8958
-122.44,37.71,3.9567
-122.44,37.71,5.3913
-122.44,37.71,5.0201
-122.45,37.71,3.5536
-122.4,37.72,3.0313
-122.4,37.71,3.0469
-122.41,37.71,3.4773
-122.41,37.71,1.2269
-122.41,37.71,4.9926
-122.41,37.71,3.495
-122.4,37.72,3.8625
-122.4,37.72,4.2727
-122.45,37.77,3.5435
-122.46,37.76,3.4531
-122.46,37.77,3.75
-122.46,37.76,3.93
-122.45,37.76,3.5744
-122.46,37.76,6.1636
-122.46,37.75,4.5352
-122.47,37.76,2.9899
-122.47,37.76,2.5933
-122.47,37.76,3.2679
-122.47,37.76,4.0793
-122.47,37.76,2.8711
-122.47,37.76,3.2083
-122.47,37.76,3.3239
-122.47,37.76,3.6346
-122.47,37.75,4.4312
-122.47,37.75,4.0089
-122.47,37.75,5.482
-122.47,37.76,5.1893
-122.47,37.76,4.4946
-122.46,37.75,5.8151
-122.46,37.75,10.7569
-122.47,37.75,9.3603
-122.47,37.75,6.1592
-122.47,37.75,4.6071
-122.47,37.74,4.0846
-122.45,37.75,6.0274
-122.45,37.75,4.95
-122.45,37.75,3.0804
-122.46,37.75,6.5372
-122.45,37.74,4.375
-122.46,37.74,6.2561
-122.45,37.74,5.0887
-122.44,37.73,5.5622
-122.45,37.74,6.203
-122.46,37.74,5.3961
-122.46,37.74,10.959
-122.47,37.74,8.1189
-122.47,37.74,5.6787
-122.47,37.74,4.9537
-122.46,37.73,7.8476
-122.46,37.73,8.0069
-122.46,37.72,6.7228
-122.47,37.73,5.9245
-122.47,37.73,10.7309
-122.47,37.73,10.6605
-122.47,37.72,5.9114
-122.46,37.73,6.8322
-122.45,37.73,5.1238
-122.46,37.73,5.2088
-122.44,37.73,4.7813
-122.44,37.73,3.8304
-122.45,37.73,3.2448
-122.45,37.73,5.0634
-122.44,37.73,4.1932
-122.45,37.72,4.2167
-122.45,37.72,4.7143
-122.45,37.72,4.475
-122.45,37.72,3.6581
-122.46,37.72,3.3208
-122.46,37.72,4.0859
-122.46,37.72,3.2875
-122.46,37.72,4.0855
-122.46,37.72,2.9688
-122.47,37.71,4.1939
-122.47,37.71,3.5156
-122.47,37.72,2.5333
-122.47,37.72,3
-122.47,37.72,4.5913
-122.45,37.72,2.9119
-122.45,37.71,4.2562
-122.46,37.71,4.1406
-122.46,37.71,2.875
-122.46,37.72,3.0703
-122.48,37.76,3.9758
-122.48,37.76,3.275
-122.48,37.76,3.9097
-122.48,37.76,4.0977
-122.48,37.76,4.1397
-122.48,37.76,4.4094
-122.49,37.76,5.8096
-122.49,37.76,3.5302
-122.49,37.76,3.5909
-122.49,37.76,4.0391
-122.49,37.76,3.5278
-122.49,37.76,4.3977
-122.49,37.76,4.3281
-122.48,37.75,4.4
-122.48,37.75,4.3393
-122.48,37.74,3.6859
-122.48,37.75,4.4375
-122.48,37.75,3.7734
-122.48,37.75,4.7703
-122.49,37.75,3.7361
-122.49,37.75,3.7054
-122.49,37.75,4.8036
-122.49,37.75,3.9205
-122.49,37.75,3.7562
-122.49,37.75,4.8516
-122.49,37.74,3.4583
-122.48,37.74,4.0208
-122.48,37.74,4.131
-122.48,37.74,3.9236
-122.49,37.73,6.2642
-122.49,37.74,3.8333
-122.49,37.74,4.3909
-122.49,37.74,4.5744
-122.48,37.73,5.1681
-122.48,37.73,5.2598
-122.49,37.73,5.1991
-122.49,37.73,3.9219
-122.49,37.73,5.6204
-122.48,37.73,3.1359
-122.47,37.72,3.2059
-122.48,37.71,3.5296
-122.48,37.72,4.1116
-122.48,37.72,3.2321
-122.5,37.76,3.7083
-122.5,37.76,3.1406
-122.5,37.76,3.9464
-122.5,37.76,3.8333
-122.5,37.76,4.5329
-122.5,37.75,4.1419
-122.5,37.75,4.0985
-122.51,37.76,2.8448
-122.51,37.76,3.0465
-122.51,37.76,3.2792
-122.5,37.76,4.2644
-122.5,37.76,3.3393
-122.5,37.75,4.3859
-122.5,37.75,3.4919
-122.54,37.76,3.96
-122.5,37.75,2.9632
-122.5,37.74,3.7969
-122.5,37.74,3.7552
-122.49,37.74,5.6826
-122.5,37.74,3.5
-122.5,37.74,3.875
-122.5,37.75,4.0217
-122.5,37.74,4.0625
-122.5,37.74,3.9583
-122.5,37.74,4.3611
-122.54,37.74,4.1786
-122.46,37.79,4.1029
-122.46,37.78,2.9293
-122.46,37.78,3.0265
-122.46,37.79,3.7419
-122.46,37.78,3.7887
-122.47,37.78,2.7431
-122.47,37.78,3.7292
-122.47,37.79,4.75
-122.47,37.79,2.8125
-122.47,37.79,3.9688
-122.47,37.78,3.5221
-122.47,37.78,4.1339
-122.48,37.78,3.129
-122.48,37.79,4.1148
-122.48,37.78,3.1653
-122.49,37.78,3.2028
-122.49,37.78,3.6148
-122.48,37.79,9.1881
-122.49,37.79,6.1407
-122.49,37.79,10.7058
-122.46,37.78,3.4236
-122.46,37.78,3.4605
-122.46,37.78,3.2396
-122.46,37.78,2.8553
-122.46,37.77,3.9375
-122.47,37.77,4.1635
-122.47,37.78,4.0652
-122.47,37.78,3.1989
-122.47,37.78,3.1392
-122.47,37.78,4.0208
-122.47,37.78,4.1856
-122.47,37.77,3.8571
-122.48,37.78,3.4883
-122.48,37.78,4.218
-122.48,37.77,3.8899
-122.48,37.78,3.5588
-122.48,37.78,3.5865
-122.49,37.78,3.0877
-122.49,37.78,3.0278
-122.49,37.77,3.7036
-122.5,37.77,4.125
-122.49,37.78,2.6719
-122.49,37.78,3.6429
-122.49,37.78,4.2414
-122.5,37.78,3.5833
-122.5,37.77,3.9954
-122.5,37.77,5.0562
-122.5,37.77,3.5833
-122.5,37.78,3.7167
-122.51,37.78,4.7328
-122.51,37.78,4.0353
-122.55,37.79,2.9201
-122.47,37.81,3.4051
-122.5,37.79,15.0001
-122.54,37.72,3.527
-122.42,37.72,1.2387
-122.36,37.72,2.7083
-122.39,37.74,10.2264
-122.4,37.75,6.1359
-122.38,37.71,4.2708
-122.4,37.71,3.3625
-121.28,37.96,0.9365
-121.28,37.95,1.1094
-121.28,37.95,1.2904
-121.29,37.96,1.2411
-121.29,37.96,0.8738
-121.29,37.95,0.7714
-121.3,37.95,2.2024
-121.29,37.95,0.7917
-121.3,37.96,1.7875
-121.31,37.96,2.3393
-121.29,37.97,1.2962
-121.29,37.96,1.3438
-121.29,37.96,1.3191
-121.3,37.96,1.125
-121.3,37.96,3.6591
-121.3,37.96,1.7788
-121.31,37.96,3.226
-121.31,37.96,3.3466
-121.28,37.97,1.65
-121.27,37.96,1.425
-121.27,37.95,1.7212
-121.27,37.95,1.8261
-121.27,37.94,1.7386
-121.28,37.94,1.4688
-121.28,37.94,1.7039
-121.29,37.95,0.696
-121.29,37.94,2.0303
-121.32,37.95,1.2625
-121.31,37.94,1.9531
-121.3,37.94,1.3417
-121.3,37.94,2.375
-121.32,37.94,2.625
-121.31,37.96,3.6094
-121.32,37.96,3.1845
-121.32,37.96,2.0398
-121.33,37.96,2.5488
-121.34,37.96,2.1284
-121.32,37.95,1.7885
-121.32,37.96,2.7656
-121.34,37.97,3.765
-121.34,37.96,3.0354
-121.35,37.97,3.1406
-121.36,37.96,3.9922
-121.35,37.96,5.8995
-121.32,37.98,3.066
-121.33,37.98,3.4625
-121.33,37.97,3.5404
-121.32,37.97,3.3235
-121.32,37.97,2.9107
-121.33,37.96,2.5195
-121.33,37.97,3.5703
-121.33,37.97,2.0043
-121.31,37.98,3.0625
-121.3,37.97,4.061
-121.31,37.97,5.1915
-121.31,37.97,3.6667
-121.29,37.98,2.625
-121.29,37.97,1.7794
-121.29,37.98,2.5043
-121.3,37.98,4.175
-121.3,37.97,2.2981
-121.29,37.99,3.4141
-121.29,37.99,1.5152
-121.3,37.99,2.6673
-121.3,37.98,2.6364
-121.28,37.99,2.8854
-121.26,37.98,2.1265
-121.27,37.98,2.5714
-121.27,37.98,2.6812
-121.28,37.98,2.1429
-121.29,37.99,1.6944
-121.27,37.97,1.1141
-121.26,37.96,2.5
-121.27,37.96,1.962
-121.27,37.96,2.5625
-121.26,37.98,0.9782
-121.25,37.98,1.5329
-121.26,37.97,2.5536
-121.25,37.97,1.7895
-121.26,37.96,2.3056
-121.26,37.97,3.0352
-121.25,37.97,2.0375
-121.26,37.96,1.7898
-121.25,37.95,2.0817
-121.26,37.95,1.725
-121.26,37.95,2.1583
-121.27,37.96,1.275
-121.26,37.96,2.5234
-121.25,37.96,2.4866
-121.24,37.96,1.9187
-121.25,37.95,1.9402
-121.24,37.95,3.7734
-121.25,37.94,1.7798
-121.24,37.94,2.8705
-121.24,37.93,2.0893
-121.25,37.94,2.3269
-121.25,37.93,2.0833
-121.26,37.93,1.4583
-121.26,37.94,1.7574
-121.27,37.93,2.125
-121.28,37.94,1.9375
-121.28,37.92,2.1705
-121.28,37.94,1.8814
-121.29,37.93,2.551
-121.29,37.93,2.7829
-121.28,37.93,2.1591
-121.28,37.92,2.4412
-121.29,37.92,3.1053
-121.28,37.91,1.69
-121.31,37.93,2.4667
-121.3,37.92,1.7694
-121.24,37.98,1.1964
-121.24,37.97,2.1991
-121.24,37.96,2.875
-121.23,37.96,1.6563
-121.23,37.96,1.5539
-121.23,37.95,2.625
-121.22,37.97,2.401
-121.22,37.96,1.9875
-121.22,37.96,2.625
-121.25,37.92,2.4097
-121.23,37.92,1.8958
-121.36,38,5.3224
-121.35,38,3.675
-121.35,38,3.4231
-121.37,38.01,10.0088
-121.35,38.01,3.5982
-121.36,38.01,4.0221
-121.36,38.01,2.3339
-121.36,38.01,4.5278
-121.34,38.01,3.2872
-121.33,38.01,5.318
-121.34,38,4.0444
-121.33,38,3.2889
-121.33,38.01,5.9191
-121.32,38.01,2.6765
-121.32,38.01,2.7045
-121.32,38,2.0091
-121.32,38,2.213
-121.33,38,3.1369
-121.33,37.99,2.5
-121.34,37.99,3.9615
-121.34,37.99,6.556
-121.31,37.99,1.3729
-121.32,37.98,1.3531
-121.33,37.98,5.143
-121.33,37.98,2.7031
-121.36,37.99,4.2589
-121.34,37.98,5.3002
-121.33,38.02,4.3008
-121.34,38.02,5.1202
-121.33,38.02,3.1827
-121.33,38.02,4.3008
-121.34,38.03,4.4063
-121.33,38.03,4.918
-121.36,38.04,5.5427
-121.35,38.04,5.5842
-121.35,38.04,3.7206
-121.36,38.04,5.0285
-121.34,38.05,5.6147
-121.34,38.04,3.6083
-121.33,38.04,4.6477
-121.33,38.03,2.2961
-121.32,38.03,4.875
-121.33,38.04,4.5179
-121.33,38.04,5.1878
-121.35,38.03,5.7201
-121.34,38.03,4.9861
-121.35,38.02,2.8403
-121.35,38.03,4.1739
-121.36,38.03,3.7375
-121.35,38.02,3.428
-121.36,38.02,4.1719
-121.36,38.03,3.5684
-121.32,38.04,4.5
-121.31,38.03,3.7413
-121.32,38.03,2.5742
-121.32,38.02,3.5379
-121.31,38.03,2.5212
-121.29,38,1.9698
-121.31,37.99,1.886
-121.3,38,1.7774
-121.3,38.01,3.2788
-121.3,38,2.6495
-121.31,38,4.3958
-121.31,38,3.9792
-121.31,38.02,2.7981
-121.3,38.01,3.994
-121.32,38.02,3.0729
-121.31,38.01,2.8348
-121.31,38.01,1.4274
-121.3,38.04,4.0156
-121.3,38.03,3.1471
-121.3,38.03,4.0227
-121.29,38.04,3.1779
-121.29,38.03,2.2672
-121.28,38.03,3.0907
-121.29,38.03,2.5842
-121.28,38.03,3.9265
-121.29,38.02,2.5437
-121.3,38.02,2.5473
-121.3,38.03,2.505
-121.3,38.02,2.8523
-121.29,38,2.375
-121.29,38.01,4.4871
-121.28,38.02,3.175
-121.29,38.01,3.75
-121.27,38.05,3.4107
-121.27,38.02,2.9821
-121.3,38.05,1.15
-121.25,38.05,3.5735
-121.25,38.04,4.9861
-121.25,38.01,2.6994
-121.23,38.04,6.1805
-121.22,38.04,5.5376
-121.25,38.03,6.6605
-121.22,38,2.8167
-121.24,38.01,2.4342
-121.25,38,2.8958
-121.26,37.99,2.3333
-121.24,38,2.4688
-121.23,37.99,5.5693
-121.23,37.98,5.0362
-121.2,37.97,6.0582
-121.19,38.04,3.225
-121.16,38.03,1.4732
-121.2,38.02,3.3882
-121.18,37.99,2.4674
-121.17,37.97,3.6389
-121.23,37.95,2.7958
-121.19,37.93,2.1513
-121.23,37.94,1.125
-121.22,37.93,4.75
-121.22,37.95,2.8676
-121.18,37.96,2.5625
-121.24,37.9,2.625
-121.26,37.88,3.1719
-121.28,37.9,0.9614
-121.27,37.88,1.6458
-121.27,37.87,2.9531
-121.31,37.9,2.9
-121.29,37.89,5.7485
-121.29,37.87,2.6563
-121.23,37.87,3.65
-121.49,37.94,2.2891
-121.38,37.88,2.6842
-121.47,38.13,2.2619
-121.42,38.22,2.0284
-121.36,38.15,4.3553
-121.32,38.16,3.5
-121.32,38.13,5.5942
-121.35,38.09,5.5057
-121.32,38.15,3.9323
-121.23,38.12,3.95
-121.23,38.11,3.6312
-121.23,38.09,6.4562
-121.26,38.09,2.0625
-121.3,38.09,2.0694
-121.29,38.07,3.1917
-121.25,38.07,3.0592
-121.29,38.14,3.875
-121.3,38.14,3.2123
-121.29,38.14,3.2338
-121.29,38.14,2.515
-121.29,38.13,2.3917
-121.3,38.13,2.8942
-121.3,38.13,3.2303
-121.29,38.15,4.8787
-121.28,38.14,3.3987
-121.27,38.14,2.2883
-121.27,38.14,2.125
-121.28,38.14,4.119
-121.28,38.13,4.0625
-121.27,38.13,2.1979
-121.27,38.13,2.1771
-121.28,38.13,2.5401
-121.28,38.12,2.8237
-121.27,38.12,2.4949
-121.29,38.13,5
-121.3,38.13,5.0528
-121.29,38.12,3.9607
-121.3,38.12,7.6889
-121.3,38.11,4.196
-121.27,38.11,2.4482
-121.28,38.11,3.8825
-121.27,38.11,3.8672
-121.28,38.1,2.5556
-121.29,38.1,3.775
-121.27,38.13,1.9238
-121.27,38.12,2.5587
-121.26,38.13,2.2188
-121.26,38.12,1.8575
-121.25,38.13,3.2993
-121.26,38.11,4.2448
-121.26,38.11,3.1284
-121.25,38.14,2.3
-121.26,38.14,3.5333
-121.27,38.13,1.75
-121.26,38.13,2.0875
-121.24,38.22,3.3929
